Unit=111
Time Max.(hh:mm:ss) 05:00:00 
LocalTime Ch1:260RE  Ch2:260ABS Ch3:260FLO Ch4:300RE Ch5:300ABS Ch6:300FLO Ch7:315RE Ch8:315ABS Ch9:315FLO Ch10:370RE Ch11:370ABS Ch12:370FLO 
07:57:46     3693.7 3154.3 1875.8 3665.1 1086.9 902.8 4798.1 4497.9 1265.2 6344.5 13554.8 2628.8 
07:57:48     3686.5 3269.4 1818.0 3670.4 1145.8 870.3 4802.4 4745.0 1175.6 6315.8 14118.5 1961.0 
07:57:50     3710.9 3247.5 1845.7 3666.1 1139.2 876.9 4799.1 4702.5 1182.6 6317.0 14038.4 2102.8 
07:57:52     3702.8 3236.3 1849.0 3685.7 1124.6 875.5 4795.9 4639.5 1221.6 6348.4 13947.4 2320.4 
07:57:54     3706.8 3213.2 1847.4 3676.9 1147.7 876.3 4800.9 4749.4 1181.7 6344.8 14104.7 2073.0 
07:57:56     3717.3 3218.1 1838.4 3656.2 1128.9 884.7 4763.7 4675.8 1206.3 6353.1 13946.5 2228.1 
07:57:58     3690.7 3259.2 1821.3 3660.1 1144.3 881.9 4761.6 4644.3 1219.7 6318.6 14034.5 2205.9 
07:58:00     3700.5 3228.2 1866.9 3674.6 1121.6 886.6 4802.9 4629.8 1216.0 6349.1 14062.7 2115.7 
07:58:02     3729.7 3213.3 1875.8 3703.4 1116.7 898.4 4807.7 4615.4 1236.9 6325.9 13703.6 2533.9 
07:58:04     3745.6 3182.4 1861.4 3674.4 1119.3 886.0 4769.5 4699.3 1189.3 6305.7 13988.3 2210.6 
07:58:06     3686.5 3218.7 1868.4 3643.8 1128.3 899.7 4801.7 4630.4 1191.0 6327.4 13859.7 2257.9 
07:58:08     3708.6 3254.9 1866.6 3659.0 1137.1 886.6 4779.3 4725.2 1177.6 6334.7 14057.4 2030.4 
07:58:10     3645.2 3273.0 1852.5 3701.7 1150.2 880.3 4766.9 4725.4 1175.3 6352.4 14235.4 1924.0 
07:58:12     3691.0 3231.1 1897.7 3691.1 1135.0 895.1 4805.3 4667.4 1230.8 6342.8 13991.4 2226.4 
07:58:14     3718.7 3249.1 1872.8 3652.9 1137.4 895.1 4795.1 4741.7 1177.2 6309.6 14145.4 2039.8 
07:58:16     3713.3 3269.8 1855.8 3670.2 1148.5 874.5 4781.3 4730.4 1184.9 6328.6 14071.5 2049.9 
07:58:18     3679.2 3223.1 1877.1 3682.4 1134.9 893.4 4774.1 4652.6 1200.5 6344.9 13895.0 2283.2 
07:58:20     3717.2 3282.6 1850.5 3677.5 1160.9 895.1 4817.3 4768.6 1170.7 6348.7 14187.9 1998.3 
07:58:22     3689.9 3267.8 1895.9 3671.8 1152.4 893.5 4814.6 4729.2 1169.0 6326.6 14065.9 2056.1 
07:58:24     3677.6 3192.2 1889.1 3675.6 1122.5 894.3 4809.7 4575.6 1231.5 6330.9 13918.0 2457.9 
07:58:26     3710.4 3262.9 1873.9 3677.1 1143.0 887.4 4784.8 4738.3 1176.4 6349.9 14165.0 2061.0 
07:58:28     3716.7 3152.3 1951.0 3657.4 1105.5 884.4 4799.3 4525.1 1265.9 6348.1 13554.8 2744.4 
07:58:30     3750.3 3217.2 1916.5 3678.7 1118.6 920.2 4820.5 4507.9 1254.3 6308.9 13522.9 2716.8 
07:58:32     3683.3 3204.3 1897.2 3651.3 1145.7 891.6 4762.4 4681.5 1194.5 6332.9 14035.0 2194.1 
07:58:34     3718.9 3208.6 1916.5 3636.1 1122.9 898.4 4808.9 4616.8 1224.8 6323.6 13869.0 2342.2 
07:58:36     3695.6 3260.2 1890.9 3682.3 1155.7 873.7 4779.9 4758.4 1177.1 6334.1 14089.0 2024.9 
07:58:38     3691.8 3260.1 1880.1 3695.7 1152.4 899.3 4800.6 4759.8 1170.8 6362.0 14222.5 1961.3 
07:58:40     3711.7 3277.8 1885.0 3691.2 1156.6 880.8 4782.7 4757.1 1175.0 6339.9 14132.4 2140.4 
07:58:42     3716.1 3246.6 1925.6 3652.4 1148.1 909.2 4802.8 4743.8 1168.1 6283.9 14170.8 2008.7 
07:58:44     3744.4 3245.2 1911.7 3677.1 1143.0 904.4 4772.4 4706.6 1175.6 6320.4 14020.7 2184.3 
07:58:46     3752.2 3226.0 1919.9 3651.1 1152.2 910.1 4803.0 4597.3 1263.5 6321.3 13590.4 2551.8 
07:58:48     3718.5 3302.5 1893.6 3660.5 1168.0 866.2 4777.6 4773.8 1196.3 6340.7 14255.7 1919.8 
07:58:50     3744.9 3255.4 1892.0 3648.7 1142.7 896.3 4771.3 4647.5 1194.9 6362.9 13922.8 2278.4 
07:58:52     3715.4 3302.1 1913.8 3700.8 1165.5 889.0 4789.9 4742.9 1162.9 6312.9 14154.1 1998.0 
07:58:54     3707.4 3304.7 1899.1 3698.6 1172.5 898.9 4812.9 4796.2 1153.3 6343.2 14276.9 1901.5 
07:58:57     3677.7 3276.4 1914.1 3675.6 1159.4 890.6 4784.8 4746.0 1171.1 6353.2 14123.0 2090.0 
07:58:58     3695.6 3292.8 1921.3 3676.4 1158.4 898.8 4813.4 4738.1 1187.4 6340.0 14177.3 2041.6 
07:59:00     3719.8 3294.1 1911.9 3666.4 1168.3 881.9 4780.4 4764.2 1172.6 6332.3 14193.0 2016.3 
07:59:02     3738.7 3240.3 1930.7 3708.0 1147.3 890.8 4802.4 4676.8 1197.8 6299.2 13942.6 2244.2 
07:59:04     3663.1 3303.9 1907.2 3641.6 1170.0 883.5 4768.0 4756.1 1178.2 6318.3 14069.4 1969.9 
07:59:06     3698.9 3274.2 1896.7 3673.9 1160.8 907.6 4813.9 4726.9 1207.3 6346.0 14088.8 2193.9 
07:59:09     3686.7 3299.8 1884.0 3697.6 1173.6 911.7 4814.1 4770.0 1177.5 6348.0 14215.5 1935.3 
07:59:10     3698.5 3309.2 1901.6 3660.7 1178.2 875.5 4788.3 4791.4 1167.4 6335.2 14271.0 1900.2 
07:59:12     3711.3 3294.8 1922.8 3671.9 1159.7 869.9 4763.6 4723.8 1219.3 6334.6 14141.1 2103.2 
07:59:14     3703.7 3316.5 1919.9 3686.7 1175.9 882.0 4770.2 4793.3 1149.7 6317.8 14254.1 1872.9 
07:59:16     3730.4 3314.7 1919.5 3658.6 1176.2 887.9 4776.0 4793.4 1183.0 6327.8 14245.3 1888.4 
07:59:18     3752.5 3272.1 1962.8 3680.3 1159.1 909.6 4803.5 4751.7 1183.4 6323.4 14111.9 2100.3 
07:59:20     3734.5 3320.1 1930.8 3689.8 1181.4 923.2 4786.2 4806.8 1149.6 6366.1 14275.6 1909.1 
07:59:22     3712.3 3314.3 1929.8 3661.9 1174.9 916.3 4792.8 4787.8 1161.1 6338.6 14216.0 1937.6 
07:59:24     3681.0 3299.6 1939.0 3672.8 1169.6 896.1 4810.3 4764.6 1167.8 6305.1 14126.8 2023.1 
07:59:26     3692.9 3311.3 1962.0 3652.3 1173.9 913.3 4804.8 4786.9 1158.7 6316.0 14208.0 1932.2 
07:59:28     3665.8 3324.6 1935.1 3708.9 1184.3 897.8 4786.9 4805.2 1150.4 6369.1 14281.5 1902.6 
07:59:30     3755.4 3326.7 1950.8 3670.2 1185.5 906.5 4793.9 4809.1 1162.1 6376.0 14282.6 1913.3 
07:59:32     3700.9 3328.2 1952.4 3683.7 1182.7 896.2 4796.1 4795.1 1143.8 6309.5 14254.4 1875.3 
07:59:34     3678.2 3318.3 1953.7 3669.5 1179.0 913.9 4772.2 4790.2 1151.5 6337.5 14188.9 1951.5 
07:59:36     3703.2 3331.5 1953.0 3644.9 1186.4 891.9 4773.4 4815.1 1147.1 6345.1 14295.8 1905.5 
07:59:38     3711.5 3315.8 1990.8 3669.6 1181.0 906.8 4787.4 4791.0 1181.2 6336.3 14112.0 1996.5 
07:59:40     3696.9 3324.6 1993.4 3676.1 1188.4 905.9 4778.1 4802.4 1149.8 6358.0 14270.2 1921.9 
07:59:42     3711.4 3331.8 1963.5 3680.0 1186.0 898.0 4785.9 4807.1 1152.7 6336.3 14236.1 1897.8 
07:59:44     3691.1 3335.8 1963.7 3660.2 1188.0 907.4 4797.1 4807.6 1157.3 6299.1 14260.9 1872.6 
07:59:46     3686.1 3337.4 1966.2 3667.6 1191.5 901.9 4785.2 4819.6 1145.9 6342.0 14299.5 1883.2 
07:59:48     3726.7 3330.9 1968.3 3664.4 1189.5 913.6 4789.5 4811.0 1130.8 6362.7 14281.7 1902.7 
07:59:50     3668.4 3335.0 1958.3 3645.1 1190.6 932.7 4784.9 4803.6 1142.2 6319.7 14253.7 1871.1 
07:59:52     3703.0 3338.6 1953.2 3624.8 1189.4 902.8 4792.6 4809.4 1157.5 6329.1 14265.0 1874.6 
07:59:54     3729.6 3324.5 1971.3 3677.2 1187.7 887.4 4781.2 4809.4 1168.6 6329.7 14269.4 1898.1 
07:59:56     3734.2 3337.4 1962.9 3692.8 1191.0 909.4 4766.4 4816.9 1133.6 6340.1 14289.2 1905.5 
07:59:58     3701.7 3337.4 1955.3 3676.9 1190.6 902.1 4798.9 4819.8 1144.9 6341.7 14296.0 1877.0 
08:00:00     3719.9 3329.8 1956.8 3661.9 1182.9 904.0 4801.2 4793.4 1159.0 6351.1 14242.6 1884.2 
08:00:02     3698.6 3332.5 1939.0 3667.6 1187.1 910.7 4786.5 4798.9 1139.6 6313.1 14247.9 1881.2 
08:00:04     3733.4 3335.7 1966.7 3647.0 1191.7 912.8 4799.6 4817.7 1142.9 6350.8 14295.3 1881.3 
08:00:06     3709.5 3336.2 1976.7 3693.6 1189.7 915.1 4792.3 4815.2 1148.8 6331.6 14285.2 1881.0 
08:00:08     3707.7 3335.2 1960.3 3655.7 1187.9 903.0 4774.8 4806.2 1147.1 6346.1 14259.9 1880.9 
08:00:10     3705.0 3333.8 1959.8 3676.5 1188.0 928.7 4789.2 4806.2 1160.8 6325.9 14260.0 1886.7 
08:00:12     3731.7 3335.1 1974.4 3685.4 1192.2 908.8 4814.4 4814.7 1153.0 6327.8 14289.8 1888.0 
08:00:14     3667.7 3330.5 1971.1 3662.0 1189.2 909.3 4795.3 4796.6 1155.5 6356.1 14278.3 1900.8 
08:00:16     3710.7 3331.1 1971.1 3657.4 1190.6 910.5 4792.1 4812.6 1166.7 6359.9 14276.3 1912.3 
08:00:18     3693.9 3333.3 1974.9 3661.6 1186.5 887.1 4748.4 4803.0 1163.3 6319.0 14253.3 1877.1 
08:00:20     3699.1 3331.1 1957.7 3654.7 1187.6 904.3 4775.6 4804.6 1161.3 6310.5 14189.9 1893.0 
08:00:22     3715.7 3331.3 1949.4 3651.8 1185.1 914.2 4774.5 4810.2 1165.5 6359.4 14276.0 1896.9 
08:00:24     3730.6 3329.5 1958.0 3649.8 1189.9 920.5 4790.3 4816.4 1171.9 6361.9 14287.8 1899.2 
08:00:26     3738.4 3332.2 1988.9 3659.0 1188.2 919.9 4789.3 4806.0 1156.8 6337.9 14258.8 1886.8 
08:00:28     3713.6 3333.7 2004.8 3665.3 1187.0 909.0 4772.5 4806.3 1148.0 6330.4 14260.8 1881.8 
08:00:30     3717.7 3328.8 1978.7 3660.8 1186.8 910.6 4789.3 4799.3 1157.0 6343.1 14236.4 1891.8 
08:00:32     3702.3 3334.2 1971.4 3669.4 1191.3 930.7 4777.6 4809.8 1163.0 6328.4 14232.8 1923.1 
08:00:34     3734.2 3334.2 1982.6 3665.2 1190.6 894.7 4798.6 4819.3 1169.0 6346.4 14291.0 1874.8 
08:00:36     3710.2 3331.0 1973.3 3660.6 1188.3 910.8 4770.6 4806.3 1153.2 6366.8 14247.1 1901.4 
08:00:38     3688.2 3332.9 1988.4 3655.6 1188.5 922.4 4773.8 4809.2 1153.5 6328.4 14256.7 1866.6 
08:00:40     3683.3 3333.7 1995.3 3667.8 1191.3 919.8 4766.6 4818.4 1142.2 6346.1 14291.3 1864.4 
08:00:42     3735.7 3331.3 1976.1 3671.9 1189.5 920.0 4774.4 4816.2 1168.7 6375.8 14286.8 1874.2 
08:00:44     3670.0 3335.6 1978.0 3641.4 1190.9 888.8 4777.9 4818.2 1155.7 6350.7 14291.5 1884.1 
08:00:46     3666.8 3332.4 1973.1 3646.6 1187.0 893.0 4794.7 4804.4 1157.7 6316.8 14248.4 1910.0 
08:00:48     3720.1 3334.4 1978.9 3646.3 1188.3 903.4 4807.8 4808.0 1137.4 6322.3 14256.3 1878.8 
08:00:50     3712.8 3335.2 2005.1 3668.7 1193.1 926.6 4774.3 4817.2 1147.5 6349.1 14281.3 1906.2 
08:00:52     3734.5 3335.3 1982.5 3671.5 1192.0 918.7 4781.3 4818.9 1143.0 6337.9 14283.2 1891.0 
08:00:54     3703.8 3334.4 1994.5 3661.3 1190.3 927.1 4783.1 4809.1 1141.9 6336.6 14255.8 1900.0 
08:00:56     3726.0 3335.7 2002.3 3669.8 1189.9 918.3 4785.3 4810.5 1151.5 6342.7 14250.8 1883.5 
08:00:58     3688.6 3335.8 1995.7 3672.6 1194.8 925.0 4791.1 4817.3 1143.0 6363.8 14287.4 1898.6 
08:01:00     3700.7 3336.1 1996.7 3647.5 1194.6 906.2 4815.9 4819.2 1162.8 6331.8 14290.5 1870.9 
08:01:03     3710.6 3337.1 1967.3 3667.6 1190.8 891.4 4765.9 4810.4 1161.3 6328.7 14258.0 1865.9 
08:01:04     3739.2 3334.6 1980.1 3667.4 1193.3 911.4 4789.2 4812.3 1149.4 6336.9 14281.1 1907.7 
08:01:06     3677.2 3338.8 1992.2 3621.1 1190.8 906.6 4771.8 4809.7 1160.3 6349.9 14214.0 1902.7 
08:01:08     3727.8 3339.6 1967.1 3658.3 1191.0 917.0 4746.8 4810.3 1148.8 6346.9 14255.4 1885.8 
08:01:10     3695.0 3341.8 2005.0 3664.6 1195.2 902.7 4779.0 4819.5 1134.1 6336.5 14291.8 1887.0 
08:01:12     3690.6 3339.4 2004.4 3659.1 1195.8 918.5 4802.9 4819.8 1140.3 6343.2 14289.4 1890.6 
08:01:14     3704.5 3338.1 1963.7 3660.9 1192.6 928.0 4786.3 4807.3 1143.3 6336.2 14247.7 1877.8 
08:01:16     3630.6 3338.9 1985.5 3677.8 1192.8 929.1 4768.0 4805.3 1152.7 6315.0 14233.8 1892.2 
08:01:19     3687.1 3339.8 1984.7 3685.3 1194.6 927.4 4789.0 4811.6 1134.4 6337.6 14237.0 1907.1 
08:01:20     3724.7 3340.0 1995.8 3678.2 1191.5 893.7 4770.1 4810.3 1141.2 6304.3 14249.2 1890.0 
08:01:22     3681.7 3343.7 2009.8 3677.1 1196.8 901.2 4789.9 4822.4 1161.1 6363.8 14288.5 1886.7 
08:01:24     3715.0 3344.3 2019.2 3683.4 1199.4 927.1 4808.1 4824.3 1154.0 6335.8 14289.7 1869.3 
08:01:26     3658.3 3342.9 2021.9 3647.8 1196.3 906.3 4759.8 4807.7 1143.7 6346.8 14247.5 1893.9 
08:01:28     3706.2 3344.3 2008.8 3657.1 1197.8 913.5 4761.8 4813.4 1150.6 6330.4 14216.4 1900.6 
08:01:30     3699.4 3345.6 2027.5 3659.8 1198.1 915.5 4786.3 4818.2 1160.7 6332.7 14257.5 1872.1 
08:01:32     3706.9 3350.1 2011.0 3662.9 1202.7 915.1 4778.0 4827.9 1162.5 6364.9 14292.6 1885.2 
08:01:34     3713.2 3348.5 2029.5 3676.7 1202.5 914.9 4808.3 4827.3 1158.2 6337.2 14289.2 1874.1 
08:01:36     3687.2 3349.5 2025.1 3653.7 1201.6 934.6 4798.7 4815.8 1140.5 6344.9 14245.1 1887.0 
08:01:38     3711.9 3347.3 2026.5 3657.5 1199.8 919.0 4797.4 4816.6 1145.8 6312.1 14218.5 1922.3 
08:01:40     3651.4 3349.8 2063.8 3664.1 1205.2 911.8 4796.0 4828.9 1144.0 6328.6 14265.6 1926.1 
08:01:42     3717.6 3353.0 2027.4 3666.2 1206.4 921.3 4776.3 4831.9 1146.8 6362.7 14283.5 1891.7 
08:01:44     3692.0 3352.4 2011.8 3659.4 1204.7 921.5 4787.1 4823.4 1153.4 6354.3 14256.2 1887.1 
08:01:46     3654.1 3355.6 2037.6 3673.1 1204.7 925.2 4760.9 4823.8 1153.1 6319.5 14259.3 1877.3 
08:01:48     3692.8 3353.7 2035.8 3648.2 1203.5 925.9 4801.4 4822.0 1134.9 6308.6 14248.2 1892.8 
08:01:50     3681.2 3357.6 2042.2 3656.8 1207.9 911.2 4749.2 4835.0 1147.8 6362.4 14293.1 1897.3 
08:01:52     3698.9 3359.6 2040.7 3678.4 1209.3 949.5 4785.1 4833.1 1122.1 6340.9 14293.8 1871.4 
08:01:54     3724.1 3355.6 2021.7 3631.2 1207.5 917.1 4746.4 4823.5 1139.0 6325.2 14256.0 1883.9 
08:01:56     3713.4 3357.0 2059.3 3638.6 1207.2 922.5 4789.5 4824.6 1152.2 6336.3 14258.4 1891.1 
08:01:58     3694.8 3362.3 2041.2 3664.0 1211.8 916.0 4797.3 4835.6 1138.6 6348.6 14293.0 1890.9 
08:02:00     3677.6 3362.8 2059.6 3640.9 1211.3 917.8 4787.0 4835.6 1155.5 6374.9 14297.0 1873.5 
08:02:02     3688.2 3358.3 2047.2 3648.1 1193.7 949.4 4763.6 4825.9 1149.4 6296.8 14260.3 1881.5 
08:02:04     3669.8 3360.0 2048.0 3657.3 1208.3 935.0 4778.1 4824.2 1129.0 6333.2 14257.5 1890.3 
08:02:06     3707.5 3363.0 2062.4 3682.1 1210.7 928.5 4792.7 4826.4 1135.8 6317.2 14255.8 1914.9 
08:02:08     3670.2 3365.6 2051.7 3678.8 1213.9 930.3 4785.5 4837.6 1138.5 6353.1 14296.3 1873.1 
08:02:10     3714.8 3362.2 2056.4 3688.6 1210.5 923.9 4804.5 4825.3 1147.4 6327.5 14260.7 1917.2 
08:02:12     3719.2 3351.0 2052.1 3660.6 1212.8 939.0 4789.1 4827.8 1153.5 6324.9 14258.2 1858.4 
08:02:14     3683.9 3365.2 2042.1 3661.5 1214.4 934.3 4780.3 4827.8 1141.4 6322.1 14259.0 1863.3 
08:02:16     3721.4 3367.3 2068.5 3654.5 1214.0 925.2 4781.2 4837.8 1154.4 6366.8 14292.9 1898.9 
08:02:18     3704.5 3369.3 2068.1 3655.8 1216.6 912.2 4779.9 4839.0 1155.1 6347.9 14295.0 1891.0 
08:02:20     3721.6 3367.5 2039.5 3661.0 1213.9 953.5 4764.3 4829.5 1142.1 6351.4 14255.9 1894.5 
08:02:22     3696.6 3368.0 2061.6 3668.3 1209.3 932.5 4763.3 4824.6 1142.7 6328.1 14251.9 1884.8 
08:02:24     3722.1 3368.3 2067.8 3659.4 1214.9 930.5 4772.9 4830.1 1142.2 6329.4 14263.7 1886.9 
08:02:26     3721.0 3369.4 2059.8 3680.1 1216.1 951.2 4797.8 4841.9 1138.7 6318.6 14296.0 1892.3 
08:02:28     3708.7 3371.9 2061.7 3665.9 1217.5 937.5 4791.4 4841.9 1131.5 6355.6 14297.5 1884.1 
08:02:30     3658.1 3364.7 2058.8 3651.4 1212.5 938.7 4765.3 4831.4 1137.0 6339.4 14254.7 1895.5 
08:02:32     3672.5 3368.7 2067.8 3637.3 1213.8 939.7 4778.3 4830.8 1152.4 6333.0 14251.8 1871.5 
08:02:34     3686.3 3371.6 2067.4 3673.3 1217.2 940.2 4783.3 4841.3 1146.2 6371.3 14295.8 1883.4 
08:02:36     3698.3 3372.2 2068.4 3622.2 1219.4 940.3 4765.2 4841.6 1139.3 6354.2 14296.6 1879.7 
08:02:38     3687.7 3373.8 2076.1 3657.5 1220.2 935.9 4808.0 4842.9 1134.3 6337.6 14294.4 1869.6 
08:02:40     3731.7 3373.0 2062.3 3664.1 1216.0 930.7 4778.9 4833.3 1135.8 6341.4 14263.6 1877.3 
08:02:42     3684.4 3374.4 2081.0 3665.8 1216.1 913.9 4772.0 4835.9 1123.8 6333.4 14264.4 1880.4 
08:02:44     3718.2 3379.4 2063.7 3646.7 1221.4 932.0 4766.7 4844.9 1143.2 6327.1 14300.5 1880.0 
08:02:46     3665.2 3379.7 2087.6 3656.2 1220.4 936.1 4791.6 4846.4 1151.4 6320.0 14265.1 1895.8 
08:02:48     3722.6 3380.9 2089.4 3664.1 1221.3 944.2 4787.3 4837.8 1145.3 6335.1 14268.5 1877.9 
08:02:50     3685.7 3376.7 2085.0 3643.0 1220.3 944.4 4766.8 4840.0 1144.5 6355.1 14268.2 1897.0 
08:02:52     3660.1 3385.9 2078.7 3646.3 1225.0 954.5 4777.1 4843.3 1136.2 6323.9 14272.5 1867.5 
08:02:54     3700.9 3390.7 2066.5 3665.0 1228.5 921.8 4768.5 4856.4 1148.5 6362.9 14304.7 1877.9 
08:02:56     3710.2 3389.5 2045.9 3659.9 1228.6 935.8 4772.5 4854.6 1146.4 6362.4 14298.5 1885.2 
08:02:58     3686.8 3395.3 2061.9 3668.2 1229.7 925.0 4763.8 4850.6 1141.1 6327.2 14277.1 1873.9 
08:03:00     3726.1 3395.9 2072.0 3664.8 1229.3 940.9 4773.4 4848.1 1143.6 6336.0 14271.5 1872.8 
08:03:02     3689.6 3403.3 2091.0 3640.4 1233.7 933.5 4773.8 4864.2 1147.0 6351.8 14315.7 1867.3 
08:03:04     3676.7 3406.8 2075.2 3679.8 1238.0 939.2 4797.5 4866.8 1123.8 6351.7 14317.0 1883.6 
08:03:06     3697.9 3404.8 2074.4 3615.9 1231.3 906.6 4758.9 4856.5 1120.8 6321.1 14283.1 1868.6 
08:03:08     3697.6 3411.8 2090.5 3643.7 1236.0 934.3 4773.8 4862.1 1131.1 6346.8 14288.8 1884.3 
08:03:10     3709.1 3413.2 2092.8 3657.4 1236.8 914.5 4763.5 4859.5 1123.0 6331.5 14269.0 1894.2 
08:03:12     3694.7 3419.9 2090.9 3662.3 1243.8 931.0 4780.6 4875.1 1127.5 6330.9 14324.0 1874.9 
08:03:14     3726.5 3425.4 2093.2 3694.8 1244.2 935.5 4778.7 4878.8 1121.3 6341.2 14329.8 1876.7 
08:03:16     3721.8 3422.8 2059.4 3637.2 1241.4 914.2 4780.7 4865.4 1118.4 6325.4 14278.7 1884.2 
08:03:18     3727.7 3427.2 2085.3 3657.8 1242.6 917.3 4803.6 4869.2 1116.5 6312.8 14296.0 1862.8 
08:03:20     3685.8 3433.8 2073.3 3665.5 1248.1 934.5 4765.1 4883.1 1104.4 6358.0 14322.8 1881.2 
08:03:22     3699.7 3432.2 2049.7 3640.8 1249.6 928.2 4787.7 4884.8 1126.5 6337.3 14334.4 1882.8 
08:03:24     3681.6 3436.6 2076.8 3652.9 1245.3 919.1 4769.0 4876.7 1131.1 6336.5 14299.9 1891.2 
08:03:26     3677.3 3441.2 2075.4 3645.7 1250.2 929.3 4788.8 4877.8 1114.1 6350.9 14301.4 1857.4 
08:03:28     3704.0 3441.4 2086.6 3635.2 1249.2 902.6 4772.3 4878.5 1124.8 6357.8 14304.4 1874.9 
08:03:30     3671.4 3446.3 2086.6 3694.9 1255.0 928.9 4779.3 4892.8 1108.8 6348.1 14341.2 1879.0 
08:03:32     3709.2 3449.1 2081.5 3667.6 1254.3 918.5 4803.2 4894.9 1130.7 6331.2 14341.3 1881.2 
08:03:34     3643.3 3448.8 2056.3 3628.1 1252.2 917.1 4776.7 4885.2 1130.2 6342.2 14309.9 1856.8 
08:03:36     3709.8 3450.1 2066.1 3665.3 1253.8 927.8 4764.1 4879.6 1132.5 6351.4 14298.0 1904.0 
08:03:38     3646.5 3454.3 2084.8 3676.3 1258.6 928.9 4808.0 4897.4 1121.1 6326.3 14343.0 1873.0 
08:03:40     3708.8 3459.1 2088.2 3649.0 1259.7 937.0 4785.9 4899.7 1124.7 6352.7 14346.8 1860.0 
08:03:42     3668.8 3456.3 2083.8 3651.9 1259.2 943.0 4788.2 4897.0 1144.1 6354.4 14333.8 1891.7 
08:03:44     3626.7 3460.2 2092.6 3673.9 1259.0 911.3 4781.8 4890.4 1113.4 6354.2 14314.0 1861.0 
08:03:46     3679.9 3462.6 2094.4 3642.4 1261.4 922.4 4756.6 4893.6 1090.8 6312.7 14316.6 1863.8 
08:03:48     3711.8 3466.0 2094.3 3650.0 1264.3 928.5 4777.0 4906.9 1129.7 6359.7 14354.4 1871.7 
08:03:50     3736.5 3467.5 2105.4 3660.4 1264.8 929.9 4772.8 4905.9 1120.7 6339.2 14352.9 1863.0 
08:03:52     3711.9 3466.3 2076.6 3670.6 1262.5 919.5 4769.1 4895.1 1077.5 6339.7 14317.7 1876.1 
08:03:54     3659.0 3467.4 2082.6 3644.2 1262.2 927.5 4761.2 4893.8 1108.3 6347.8 14318.6 1865.2 
08:03:56     3674.2 3469.9 2073.0 3656.3 1265.1 933.1 4790.9 4905.3 1118.3 6335.4 14353.5 1880.7 
08:03:58     3737.5 3471.8 2088.1 3642.2 1265.7 915.2 4806.3 4906.8 1130.5 6339.4 14353.6 1855.5 
08:04:00     3676.7 3470.9 2075.5 3660.3 1267.1 923.3 4767.7 4907.8 1103.2 6347.3 14353.9 1880.6 
08:04:02     3664.6 3468.9 2097.9 3627.2 1263.2 921.3 4789.1 4897.6 1109.6 6315.2 14321.0 1863.6 
08:04:04     3694.5 3469.4 2090.3 3661.9 1263.1 924.5 4745.9 4896.6 1123.5 6330.3 14320.6 1852.0 
08:04:06     3690.7 3471.0 2070.9 3683.0 1267.1 930.2 4769.3 4909.7 1123.3 6348.8 14355.7 1867.8 
08:04:08     3655.2 3472.7 2095.6 3637.6 1267.0 934.3 4753.3 4910.3 1121.5 6360.0 14356.7 1859.8 
08:04:10     3684.3 3472.3 2062.0 3624.6 1262.0 907.4 4771.1 4898.1 1113.1 6352.4 14317.8 1875.0 
08:04:12     3685.4 3475.2 2100.2 3660.5 1264.4 912.7 4760.2 4898.9 1124.4 6320.0 14322.9 1870.7 
08:04:14     3684.2 3474.3 2075.4 3663.6 1264.3 919.4 4777.2 4902.5 1115.2 6341.2 14323.0 1854.4 
08:04:16     3696.6 3479.0 2108.6 3652.9 1267.7 919.8 4769.2 4915.4 1116.5 6349.6 14359.9 1875.0 
08:04:18     3733.5 3478.6 2086.4 3661.1 1269.2 916.3 4771.8 4913.4 1126.4 6332.2 14358.0 1862.5 
08:04:20     3737.2 3477.3 2046.4 3663.8 1266.4 916.8 4758.1 4902.9 1103.9 6342.7 14323.3 1882.6 
08:04:23     3673.4 3478.5 2060.2 3635.8 1264.9 902.9 4750.3 4903.6 1104.5 6346.7 14325.8 1839.9 
08:04:24     3713.1 3477.1 2062.1 3662.6 1267.3 914.8 4774.1 4904.1 1101.6 6330.4 14323.6 1852.5 
08:04:26     3678.0 3481.8 2060.1 3686.9 1270.1 918.1 4774.1 4915.8 1101.8 6364.9 14360.3 1868.4 
08:04:28     3668.6 3481.7 2038.2 3641.4 1268.3 884.5 4781.9 4915.2 1141.3 6363.3 14358.7 1870.8 
08:04:30     3729.3 3478.4 2051.1 3640.2 1269.4 902.1 4763.4 4915.4 1097.0 6373.0 14359.0 1883.0 
08:04:32     3697.3 3477.5 2057.4 3639.7 1265.4 925.5 4772.6 4903.9 1101.6 6333.4 14325.2 1866.1 
08:04:34     3671.5 3478.7 2024.7 3652.0 1264.5 946.5 4779.7 4904.8 1102.4 6344.4 14327.3 1871.8 
08:04:36     3650.1 3480.3 2046.9 3639.7 1267.6 878.7 4775.2 4918.1 1117.7 6350.1 14360.5 1858.4 
08:04:38     3730.4 3479.6 2031.0 3677.4 1268.1 914.8 4776.9 4917.1 1111.8 6334.1 14360.8 1861.9 
08:04:40     3700.6 3478.7 2040.6 3619.0 1265.1 913.9 4771.2 4905.8 1112.0 6327.1 14326.3 1872.6 
08:04:42     3691.4 3478.7 2032.6 3654.5 1264.9 901.3 4774.2 4905.3 1097.8 6347.3 14328.2 1856.0 
