Unit=111
Time Max.(hh:mm:ss) 05:00:00 
LocalTime Ch1:260RE  Ch2:260ABS Ch3:260FLO Ch4:300RE Ch5:300ABS Ch6:300FLO Ch7:315RE Ch8:315ABS Ch9:315FLO Ch10:370RE Ch11:370ABS Ch12:370FLO 
09:09:30     3713.3 3677.5 1971.0 3921.1 1533.3 870.9 4976.0 5174.8 1047.4 6284.2 13744.5 1857.4 
09:09:31     3725.6 3680.6 1981.8 3921.9 1534.4 876.6 4976.9 5177.9 1053.7 6298.6 13748.7 1863.8 
09:09:32     3716.0 3686.2 1987.7 3936.0 1539.1 880.8 4983.6 5190.2 1055.7 6310.8 13785.1 1860.2 
09:09:33     3727.5 3685.3 1980.3 3932.4 1539.6 871.2 4986.1 5190.1 1057.6 6308.5 13781.5 1859.9 
09:09:34     3710.2 3684.2 1967.9 3933.3 1538.8 870.3 4984.9 5189.7 1058.3 6308.6 13783.5 1855.0 
09:09:35     3733.3 3686.1 1982.2 3935.8 1541.1 869.5 4989.1 5190.9 1057.5 6304.0 13787.2 1852.9 
09:09:36     3719.4 3688.3 1991.6 3927.1 1542.3 885.5 4980.8 5193.5 1058.8 6306.9 13788.8 1861.2 
09:09:37     3715.8 3688.1 1974.3 3924.5 1542.0 880.5 4982.6 5192.0 1059.8 6314.4 13785.4 1864.2 
09:09:38     3724.5 3687.3 1990.3 3925.5 1541.3 876.5 4983.2 5190.9 1052.8 6309.1 13783.9 1855.5 
09:09:39     3712.9 3688.7 1996.1 3934.8 1542.6 874.0 4987.8 5191.5 1047.5 6302.3 13787.5 1858.6 
09:09:40     3718.1 3690.0 1992.5 3927.3 1543.8 876.9 4985.6 5193.8 1057.2 6303.9 13791.0 1862.1 
09:09:41     3723.0 3689.2 1997.1 3923.0 1540.5 880.4 4969.5 5182.6 1052.6 6285.5 13752.5 1859.5 
09:09:42     3719.9 3687.7 2012.4 3917.9 1541.0 870.5 4970.1 5180.4 1054.0 6289.5 13750.6 1857.5 
09:09:43     3711.6 3687.8 1997.3 3922.3 1539.8 875.3 4969.6 5180.0 1052.0 6296.7 13749.4 1854.7 
09:09:44     3707.8 3688.1 1988.5 3922.9 1542.0 873.0 4976.5 5181.3 1055.6 6295.9 13751.7 1855.5 
09:09:45     3731.2 3691.1 1991.2 3915.7 1542.7 871.3 4975.6 5184.1 1051.9 6287.4 13755.0 1860.0 
09:09:46     3713.4 3690.4 2000.1 3928.1 1544.1 874.0 4975.9 5181.4 1052.9 6295.7 13746.2 1860.4 
09:09:47     3714.0 3690.4 1986.1 3912.6 1542.9 860.9 4978.2 5183.6 1050.0 6296.8 13755.4 1850.8 
09:09:48     3710.0 3692.4 1998.5 3928.3 1543.1 871.0 4976.6 5184.6 1048.9 6292.3 13758.9 1852.3 
09:09:49     3712.2 3694.8 2004.5 3914.3 1544.4 881.1 4978.1 5187.2 1049.8 6293.6 13758.5 1855.6 
09:09:50     3715.1 3695.0 2005.1 3918.1 1545.3 880.8 4979.4 5185.4 1050.1 6288.8 13754.9 1860.7 
09:09:51     3717.6 3695.5 2007.0 3915.9 1545.2 872.1 4972.3 5184.8 1052.5 6299.5 13754.8 1853.6 
09:09:52     3719.0 3692.9 1991.6 3918.9 1545.0 878.6 4982.0 5183.3 1047.3 6291.4 13751.7 1852.2 
09:09:53     3726.9 3695.2 2006.3 3919.6 1545.8 876.8 4971.3 5184.3 1053.5 6298.6 13755.6 1858.3 
09:09:54     3724.3 3701.4 2019.7 3928.4 1553.1 887.8 4995.7 5198.6 1060.4 6312.4 13794.2 1861.0 
09:09:55     3725.8 3702.0 2003.8 3931.1 1552.8 882.1 4984.4 5198.0 1060.7 6318.6 13792.2 1860.7 
09:09:56     3708.3 3700.9 1998.6 3917.4 1552.6 875.2 4982.1 5197.6 1058.6 6304.1 13789.8 1857.6 
09:09:57     3717.7 3701.3 2003.4 3923.6 1551.8 879.5 4984.3 5198.4 1053.9 6310.3 13791.9 1858.7 
09:09:58     3705.4 3704.3 2009.6 3924.3 1554.1 877.4 4983.4 5200.5 1052.3 6300.3 13795.7 1865.6 
09:09:59     3711.5 3705.3 2007.3 3916.9 1554.7 876.1 4979.4 5199.1 1050.4 6318.7 13793.5 1860.8 
09:10:00     3720.9 3703.9 1992.2 3924.8 1554.0 876.1 4990.4 5198.5 1058.6 6319.5 13790.5 1856.9 
09:10:01     3716.8 3704.4 1996.7 3929.9 1554.3 878.0 4995.3 5197.8 1054.5 6302.7 13791.4 1861.5 
09:10:02     3722.1 3701.0 2007.9 3916.3 1551.5 877.4 4970.6 5186.9 1048.6 6287.7 13756.6 1860.5 
09:10:03     3727.6 3704.5 2017.1 3918.1 1552.6 884.9 4965.8 5187.7 1049.5 6291.4 13758.0 1860.4 
09:10:04     3714.1 3703.3 2010.5 3915.0 1553.1 877.6 4967.4 5188.3 1050.5 6296.6 13756.7 1859.7 
09:10:05     3717.3 3702.4 2007.7 3913.4 1550.8 869.1 4969.7 5187.4 1052.4 6288.4 13756.1 1847.3 
09:10:06     3713.2 3702.0 2004.7 3915.6 1552.3 872.5 4965.4 5186.7 1049.7 6289.0 13754.6 1854.2 
09:10:07     3709.5 3704.4 2026.7 3920.7 1553.0 887.9 4969.8 5189.2 1048.3 6291.1 13758.8 1859.0 
09:10:08     3703.5 3706.4 2021.5 3914.8 1553.7 881.1 4969.6 5189.2 1043.4 6294.6 13757.8 1860.0 
09:10:09     3717.1 3703.8 2012.9 3910.6 1553.5 874.3 4972.6 5189.4 1049.3 6302.4 13757.1 1859.1 
09:10:10     3722.9 3703.5 1998.6 3915.0 1553.5 869.7 4967.1 5188.5 1049.2 6290.3 13755.8 1855.0 
09:10:11     3734.3 3710.1 2013.2 3935.8 1558.1 878.2 4988.4 5203.6 1060.0 6320.6 13797.2 1867.2 
09:10:12     3719.9 3712.4 2017.5 3921.7 1559.5 877.2 4987.2 5204.2 1057.9 6310.0 13796.9 1868.9 
09:10:13     3713.3 3712.5 2010.1 3926.5 1559.0 877.9 4985.9 5202.4 1052.3 6307.3 13794.2 1869.4 
09:10:14     3716.1 3710.2 2011.7 3929.6 1559.8 876.5 4991.9 5201.4 1050.9 6314.2 13794.1 1859.9 
09:10:15     3706.8 3711.3 2013.3 3933.1 1559.8 872.7 4980.9 5201.9 1053.2 6308.1 13795.0 1855.7 
09:10:16     3720.1 3712.8 2010.8 3917.7 1560.6 876.6 4986.8 5203.2 1058.3 6316.8 13796.0 1862.8 
09:10:17     3709.2 3711.8 2015.2 3917.3 1562.0 880.4 4990.8 5201.8 1056.3 6317.6 13794.3 1860.8 
09:10:18     3730.6 3712.8 2006.8 3928.7 1560.3 873.4 4992.9 5201.2 1051.8 6307.9 13794.0 1863.4 
09:10:19     3719.5 3707.5 2004.1 3910.6 1556.2 865.7 4968.4 5189.2 1047.8 6289.5 13757.7 1852.4 
09:10:20     3714.9 3708.9 2015.3 3915.7 1557.4 878.5 4969.1 5191.4 1046.8 6289.1 13760.0 1859.8 
09:10:21     3723.2 3709.6 2014.4 3917.4 1558.8 880.5 4978.7 5191.9 1052.3 6282.3 13761.0 1855.7 
09:10:22     3715.3 3709.0 2017.3 3913.1 1558.6 875.0 4980.9 5191.0 1045.9 6280.4 13757.1 1854.2 
09:10:23     3720.9 3709.6 2014.1 3935.4 1556.6 879.7 4978.1 5189.5 1049.9 6295.2 13758.5 1854.1 
09:10:24     3710.1 3710.1 2014.1 3911.7 1557.5 868.5 4968.7 5190.8 1051.2 6305.3 13760.4 1848.3 
09:10:25     3720.3 3712.4 2027.4 3921.5 1559.2 888.7 4984.0 5193.5 1051.6 6290.1 13762.0 1855.2 
09:10:26     3719.7 3710.8 2028.0 3921.3 1558.4 879.3 4983.7 5191.1 1051.2 6290.9 13757.6 1848.8 
09:10:27     3712.8 3713.8 1999.5 3924.1 1563.5 878.5 4988.8 5203.5 1054.2 6304.8 13789.8 1858.1 
09:10:28     3709.5 3711.9 2016.4 3925.1 1559.2 872.5 4973.2 5194.1 1049.8 6287.3 13764.1 1851.1 
09:10:29     3722.7 3712.1 2020.2 3929.4 1561.4 885.5 4979.4 5195.6 1044.9 6294.2 13769.2 1850.0 
09:10:30     3707.5 3714.2 2028.5 3924.2 1559.4 885.6 4976.7 5195.4 1049.3 6298.6 13767.5 1858.5 
09:10:31     3720.8 3713.8 2019.3 3912.1 1559.7 876.4 4983.4 5193.1 1047.7 6303.2 13762.8 1857.3 
09:10:32     3720.6 3718.2 2015.3 3933.2 1564.8 873.5 4982.4 5205.0 1050.7 6310.6 13798.4 1855.6 
09:10:33     3719.7 3717.6 2019.9 3935.5 1564.1 877.9 4987.1 5205.2 1058.0 6309.1 13797.6 1860.0 
09:10:34     3731.7 3718.8 2022.0 3935.0 1565.4 882.1 4992.3 5205.5 1055.0 6328.0 13800.5 1860.6 
09:10:35     3723.8 3717.8 2018.0 3926.6 1566.9 881.3 4988.0 5205.6 1056.4 6316.5 13799.0 1866.3 
09:10:36     3723.3 3719.1 2017.8 3919.1 1564.9 871.1 4988.6 5205.2 1053.1 6308.0 13796.3 1857.5 
09:10:37     3707.3 3717.1 2020.6 3925.0 1563.2 867.6 4983.0 5204.9 1049.2 6303.0 13795.6 1859.7 
09:10:38     3715.2 3720.1 2017.5 3913.9 1565.6 882.3 4981.7 5207.1 1054.3 6311.8 13801.8 1864.7 
09:10:39     3727.8 3719.9 2028.6 3930.5 1565.9 883.7 4986.1 5207.3 1053.7 6300.3 13803.0 1859.8 
09:10:40     3726.6 3716.3 2029.5 3918.1 1561.8 880.5 4979.0 5194.0 1051.6 6297.2 13763.1 1853.2 
09:10:41     3728.0 3714.6 2021.4 3926.8 1562.2 874.0 4968.0 5192.4 1048.7 6290.3 13760.8 1851.7 
09:10:42     3712.0 3715.1 2024.5 3919.2 1561.9 876.8 4969.1 5193.1 1049.1 6300.6 13762.1 1855.0 
09:10:43     3726.6 3715.5 2029.9 3911.9 1562.2 877.6 4979.3 5195.6 1060.1 6287.9 13766.8 1860.3 
09:10:44     3718.2 3715.4 2031.5 3921.4 1563.2 881.0 4979.9 5192.9 1054.8 6297.9 13758.3 1857.9 
09:10:45     3728.4 3716.1 2026.5 3921.5 1563.6 879.5 4976.5 5193.7 1050.5 6295.6 13766.8 1857.5 
09:10:46     3716.6 3714.7 2000.7 3919.5 1561.4 867.4 4967.4 5194.5 1048.4 6286.8 13766.4 1851.0 
09:10:47     3731.8 3716.7 2024.3 3916.6 1562.9 883.1 4973.1 5196.6 1055.5 6300.4 13769.6 1855.3 
09:10:48     3713.6 3717.7 2021.0 3910.7 1563.3 883.0 4980.4 5193.7 1056.4 6289.9 13765.2 1851.4 
09:10:49     3699.3 3715.3 2019.8 3922.6 1561.7 879.1 4977.8 5192.3 1054.4 6300.0 13761.3 1851.3 
09:10:50     3715.3 3714.9 2010.8 3919.3 1563.0 877.7 4970.2 5191.8 1053.8 6289.4 13761.0 1849.1 
09:10:51     3713.2 3716.4 2007.5 3919.6 1562.3 880.8 4967.0 5194.0 1043.9 6286.2 13762.4 1852.3 
09:10:52     3721.8 3718.2 2012.6 3919.0 1562.6 878.6 4972.4 5193.6 1045.7 6294.4 13764.2 1858.9 
09:10:53     3712.2 3721.7 2013.5 3929.8 1567.4 879.6 4982.1 5205.4 1049.1 6310.8 13798.7 1857.7 
09:10:54     3705.9 3720.5 2014.6 3923.3 1566.7 876.0 4985.1 5204.9 1056.3 6307.6 13797.7 1860.9 
09:10:55     3712.7 3722.4 2013.5 3927.9 1566.2 877.4 4990.2 5204.4 1050.7 6307.1 13796.7 1859.6 
09:10:56     3729.1 3721.8 2012.1 3928.4 1568.5 890.9 4987.1 5206.1 1055.8 6298.1 13801.6 1865.8 
09:10:57     3709.7 3722.4 2018.2 3926.8 1567.4 884.0 4982.7 5206.6 1054.2 6296.6 13799.0 1861.5 
09:10:58     3706.2 3721.0 2019.3 3928.4 1567.3 875.8 4985.8 5204.3 1051.5 6312.5 13795.7 1852.6 
09:10:59     3724.8 3722.8 2006.0 3923.2 1566.5 878.6 4985.9 5205.9 1056.2 6304.7 13798.5 1851.6 
09:11:00     3728.3 3722.8 2012.9 3929.9 1566.7 881.4 4991.0 5204.3 1050.6 6307.7 13797.5 1861.8 
09:11:01     3710.9 3724.0 2014.9 3921.6 1567.8 884.6 4991.1 5206.4 1055.7 6310.1 13800.6 1859.7 
09:11:02     3705.7 3718.2 2017.1 3911.7 1563.5 877.7 4976.8 5193.0 1053.6 6290.1 13763.2 1861.5 
09:11:03     3714.3 3718.0 2018.7 3913.6 1563.3 876.1 4974.0 5191.4 1054.5 6287.0 13760.5 1853.0 
09:11:04     3708.2 3718.4 2011.5 3915.0 1562.7 872.9 4962.6 5191.5 1045.0 6289.6 13760.4 1853.2 
09:11:05     3713.5 3720.6 2022.1 3910.9 1565.3 882.1 4972.8 5193.9 1052.8 6286.6 13764.2 1861.3 
09:11:06     3718.4 3719.7 2018.3 3922.7 1563.3 879.8 4975.7 5193.1 1050.8 6284.5 13762.4 1856.1 
09:11:07     3714.9 3719.7 2009.7 3920.7 1564.1 876.0 4975.6 5191.1 1044.7 6290.5 13761.1 1853.3 
09:11:08     3710.2 3718.9 2011.1 3907.6 1563.6 874.4 4976.5 5191.7 1044.4 6286.9 13759.6 1857.2 
09:11:09     3724.4 3720.0 2022.0 3923.6 1563.7 878.7 4966.0 5192.1 1054.9 6293.1 13762.0 1857.2 
09:11:10     3720.4 3724.8 2014.6 3929.0 1568.7 883.6 4991.3 5205.9 1058.2 6308.7 13801.8 1859.5 
09:11:11     3720.8 3722.5 2015.6 3917.4 1568.3 879.5 4984.7 5204.7 1056.8 6313.2 13798.5 1863.2 
09:11:12     3715.1 3723.7 2007.6 3932.5 1568.2 875.8 4988.8 5204.9 1052.3 6320.3 13796.6 1856.8 
09:11:13     3729.7 3723.2 2010.6 3924.3 1567.7 875.1 4987.0 5204.6 1054.6 6310.7 13796.8 1856.6 
09:11:14     3718.0 3724.0 2005.0 3936.0 1568.7 885.6 4979.5 5206.2 1058.2 6302.4 13801.4 1863.0 
09:11:15     3708.9 3725.7 2021.0 3920.8 1569.1 880.7 4994.0 5207.1 1056.8 6308.1 13800.8 1862.3 
09:11:16     3726.3 3725.6 2027.5 3928.8 1568.5 884.6 4987.4 5204.9 1053.9 6307.6 13797.4 1862.6 
09:11:17     3726.8 3724.8 2011.4 3931.2 1569.2 881.0 4969.5 5205.1 1049.1 6312.1 13798.4 1866.2 
09:11:18     3718.8 3720.4 2032.8 3923.1 1565.0 875.8 4973.0 5192.5 1045.7 6293.4 13764.0 1856.0 
09:11:19     3718.3 3721.5 2029.7 3930.0 1566.5 883.5 4980.9 5195.8 1055.6 6291.6 13766.3 1864.0 
09:11:20     3712.8 3719.1 2014.5 3914.7 1565.8 874.6 4974.3 5192.9 1049.6 6294.0 13762.5 1853.4 
09:11:21     3721.3 3721.5 2033.6 3910.1 1565.8 880.0 4980.9 5194.1 1050.5 6298.7 13761.4 1857.4 
09:11:22     3723.9 3720.2 2016.1 3919.9 1564.9 875.3 4980.6 5192.8 1043.2 6292.5 13761.4 1849.3 
09:11:23     3716.8 3722.2 2022.3 3919.6 1566.8 880.1 4963.8 5195.1 1049.2 6294.1 13765.5 1852.6 
09:11:24     3711.8 3721.0 2022.8 3915.8 1566.0 869.8 4970.2 5195.4 1042.1 6291.5 13765.6 1848.3 
09:11:25     3712.3 3721.6 2020.5 3918.3 1566.5 885.0 4974.1 5193.8 1052.2 6293.3 13762.1 1848.0 
09:11:26     3713.7 3725.3 2011.5 3925.5 1569.9 876.3 4980.9 5205.1 1048.3 6314.7 13797.0 1855.1 
09:11:27     3711.1 3727.4 2021.8 3920.0 1571.0 887.1 4976.4 5208.7 1059.5 6319.4 13800.3 1860.6 
09:11:28     3706.3 3727.0 2019.6 3929.8 1572.2 883.5 4988.2 5211.8 1059.3 6311.8 13807.2 1864.2 
09:11:29     3712.7 3725.7 2011.7 3919.3 1571.9 880.8 4981.4 5209.6 1052.6 6306.0 13807.1 1857.5 
09:11:30     3707.3 3723.5 2018.7 3914.0 1566.6 877.8 4969.3 5194.6 1050.6 6293.1 13765.5 1850.2 
09:11:31     3717.9 3726.5 2015.6 3924.2 1570.4 875.4 4991.0 5207.2 1052.8 6314.7 13798.7 1857.4 
09:11:32     3721.8 3727.6 2027.5 3924.4 1571.5 886.1 4986.1 5210.4 1062.0 6322.7 13803.9 1859.2 
09:11:33     3723.3 3727.8 2027.5 3922.3 1571.9 881.0 4980.8 5208.0 1058.4 6301.6 13802.0 1857.2 
09:11:34     3715.6 3727.6 2015.2 3924.6 1571.9 878.5 4980.6 5208.2 1054.6 6304.9 13799.5 1856.8 
09:11:35     3718.2 3727.0 2014.2 3926.1 1571.3 879.4 4988.2 5207.1 1058.9 6319.9 13798.3 1863.3 
09:11:36     3701.8 3727.4 2014.6 3924.7 1571.8 876.4 4994.5 5208.6 1054.6 6318.6 13802.2 1860.1 
09:11:37     3713.5 3728.2 2021.6 3931.1 1572.1 884.6 4991.1 5210.5 1050.3 6303.1 13804.0 1861.0 
09:11:38     3714.6 3727.3 2008.4 3933.7 1572.3 884.0 4977.6 5208.2 1057.0 6315.7 13799.8 1860.3 
09:11:39     3718.2 3724.7 2027.8 3922.2 1568.0 885.9 4976.0 5195.2 1054.3 6293.6 13763.1 1855.0 
09:11:40     3711.1 3723.6 2018.3 3922.9 1568.2 869.2 4963.5 5195.6 1044.9 6298.1 13764.5 1851.0 
09:11:41     3730.9 3726.2 2024.6 3918.0 1568.4 876.1 4970.3 5197.3 1051.2 6291.2 13768.0 1851.3 
09:11:42     3707.2 3723.9 2021.2 3919.8 1567.8 876.2 4980.2 5197.1 1047.0 6293.6 13764.9 1850.2 
09:11:43     3705.5 3723.3 2015.2 3920.1 1568.3 875.8 4976.7 5195.4 1043.9 6299.2 13763.7 1859.5 
09:11:44     3710.7 3723.1 2010.8 3915.9 1568.7 876.2 4968.0 5195.8 1051.5 6297.2 13763.4 1855.2 
09:11:45     3726.2 3724.7 2020.3 3919.8 1568.4 880.2 4984.0 5198.1 1046.1 6299.9 13767.2 1855.5 
09:11:46     3724.0 3727.1 2021.5 3914.0 1568.6 883.3 4976.4 5197.4 1053.2 6299.2 13768.3 1848.9 
09:11:47     3710.6 3728.6 2017.3 3923.3 1572.7 875.7 4987.6 5208.6 1052.2 6309.3 13801.0 1861.8 
09:11:48     3724.0 3728.9 2011.7 3923.3 1572.0 873.1 4982.8 5209.1 1055.2 6310.1 13800.3 1859.8 
09:11:49     3716.2 3729.7 2017.5 3928.9 1572.3 876.8 4985.5 5209.5 1044.4 6316.5 13801.1 1859.9 
09:11:50     3708.8 3728.8 2020.6 3917.8 1571.8 881.4 4991.9 5210.7 1050.9 6312.1 13804.4 1860.5 
09:11:51     3721.7 3729.0 2015.4 3923.3 1572.6 882.5 4985.6 5209.3 1045.9 6309.9 13802.5 1869.8 
09:11:52     3725.7 3729.3 2021.9 3927.4 1572.6 873.3 4991.7 5208.9 1052.6 6309.8 13801.0 1857.8 
09:11:53     3708.5 3728.8 2017.5 3924.7 1572.7 874.2 4993.9 5209.8 1043.5 6312.6 13800.5 1856.0 
09:11:54     3725.9 3729.1 2027.0 3924.7 1572.9 886.1 4994.0 5210.6 1052.9 6315.6 13801.5 1860.1 
09:11:55     3709.9 3728.6 2022.5 3928.9 1572.6 880.0 4995.1 5209.8 1050.3 6316.7 13802.7 1867.5 
09:11:56     3727.4 3723.7 2016.9 3922.4 1568.2 882.5 4977.1 5197.1 1043.1 6293.5 13765.1 1858.5 
09:11:57     3721.0 3723.6 2012.5 3924.9 1568.1 876.7 4969.3 5195.3 1049.8 6298.3 13764.7 1853.6 
09:11:58     3704.0 3723.9 2019.8 3910.7 1568.2 875.5 4972.6 5194.8 1047.2 6286.9 13763.9 1859.8 
09:11:59     3706.8 3723.6 2022.7 3914.1 1568.2 883.1 4973.9 5196.4 1053.8 6286.3 13766.8 1864.4 
09:12:00     3714.1 3724.6 2027.1 3908.1 1568.1 882.8 4966.7 5196.3 1058.5 6301.1 13767.2 1854.1 
09:12:01     3717.8 3724.2 2023.2 3918.3 1568.4 880.5 4970.7 5195.8 1052.1 6295.9 13764.7 1855.8 
09:12:02     3703.6 3723.8 2016.0 3914.8 1567.6 878.1 4971.9 5195.3 1047.2 6295.7 13765.4 1855.9 
09:12:03     3711.1 3723.9 2031.1 3915.3 1568.1 881.0 4968.6 5197.6 1052.1 6292.7 13768.3 1859.6 
09:12:04     3733.6 3728.2 2026.3 3930.7 1573.2 887.8 4980.1 5209.9 1060.7 6319.8 13803.5 1862.9 
09:12:05     3719.9 3726.7 2021.1 3930.0 1571.3 883.4 4992.8 5209.1 1049.2 6324.4 13801.0 1856.2 
09:12:06     3718.8 3727.7 2012.9 3921.1 1572.0 874.6 4982.1 5207.4 1047.0 6318.4 13802.3 1858.1 
09:12:07     3716.9 3728.9 2020.6 3927.6 1571.8 871.9 4978.2 5208.5 1055.7 6313.9 13802.4 1854.7 
09:12:08     3718.6 3729.6 2023.2 3935.7 1572.5 874.1 4986.6 5210.5 1056.4 6309.7 13804.4 1851.2 
09:12:09     3713.4 3728.2 2015.1 3923.1 1572.4 887.7 4987.2 5209.7 1055.1 6318.9 13801.9 1864.6 
09:12:10     3715.4 3727.8 2015.3 3934.3 1571.8 875.2 4994.0 5208.1 1047.6 6310.8 13800.3 1863.8 
09:12:11     3726.3 3726.7 2008.5 3924.3 1570.8 874.1 4990.7 5206.7 1050.6 6307.9 13801.5 1862.2 
09:12:12     3717.8 3728.7 2034.1 3923.0 1570.8 881.0 4997.7 5210.3 1048.7 6316.0 13803.5 1868.9 
09:12:13     3710.2 3725.1 2026.4 3916.5 1568.6 879.3 4974.6 5197.0 1049.7 6302.0 13768.4 1852.9 
09:12:14     3723.3 3725.8 2023.7 3924.9 1567.5 873.7 4980.3 5195.3 1051.2 6295.8 13765.7 1859.7 
09:12:15     3714.3 3724.5 2029.4 3916.4 1568.8 881.0 4975.8 5196.5 1048.0 6290.5 13765.5 1855.5 
09:12:16     3718.2 3725.0 2026.6 3919.9 1568.6 878.3 4971.8 5194.9 1049.6 6290.0 13765.1 1856.6 
09:12:17     3708.5 3725.7 2025.7 3920.2 1568.9 877.4 4963.2 5196.5 1057.1 6296.0 13766.8 1855.7 
09:12:18     3716.4 3725.4 2022.8 3919.2 1568.3 879.8 4970.8 5195.6 1047.3 6294.2 13765.7 1857.3 
09:12:19     3729.9 3724.1 2018.0 3916.5 1568.2 879.3 4967.7 5195.4 1048.5 6299.7 13763.1 1851.9 
09:12:20     3716.3 3724.4 2016.6 3919.2 1568.6 876.5 4971.1 5196.3 1056.7 6294.8 13764.5 1857.3 
09:12:21     3727.5 3728.8 2023.3 3927.6 1573.3 881.0 4986.1 5211.6 1054.6 6310.5 13803.9 1864.5 
09:12:22     3710.3 3729.8 2016.6 3932.3 1572.4 880.0 4982.8 5209.9 1049.0 6308.7 13802.9 1865.9 
09:12:23     3713.4 3728.9 2021.3 3928.8 1571.5 879.9 4989.9 5209.2 1054.6 6311.0 13800.6 1862.5 
09:12:24     3726.5 3728.3 2013.4 3928.5 1571.7 876.0 4991.1 5209.5 1053.2 6305.9 13800.6 1860.0 
09:12:25     3710.0 3730.8 2008.2 3928.1 1572.8 869.7 4982.9 5207.4 1044.7 6310.2 13802.0 1857.6 
09:12:26     3718.0 3730.3 2009.6 3928.1 1573.0 874.1 4979.4 5209.8 1054.5 6304.8 13804.7 1868.5 
09:12:27     3709.2 3729.9 2015.2 3921.6 1574.3 878.3 4977.6 5205.9 1047.5 6309.0 13797.2 1852.9 
09:12:29     3724.8 3730.1 2010.4 3923.0 1572.9 872.5 4989.4 5209.7 1053.9 6312.1 13805.5 1851.2 
09:12:30     3723.8 3725.7 2012.6 3922.0 1570.5 885.5 4986.1 5197.1 1049.6 6292.3 13762.5 1864.2 
09:12:30     3727.8 3726.8 2027.6 3917.4 1570.0 884.6 4970.4 5199.5 1052.2 6298.2 13773.4 1858.5 
09:12:31     3705.3 3727.1 2010.8 3917.3 1569.9 876.4 4977.1 5198.8 1047.0 6300.0 13771.6 1857.3 
09:12:32     3711.2 3726.1 2010.8 3919.6 1569.3 880.5 4975.3 5197.7 1047.7 6298.0 13772.4 1854.3 
09:12:33     3717.6 3731.4 2012.6 3927.2 1573.3 875.0 4994.1 5210.8 1050.6 6314.6 13809.9 1856.1 
09:12:34     3708.1 3730.9 2001.4 3921.2 1572.6 880.8 4992.1 5210.2 1044.3 6305.4 13804.0 1861.2 
09:12:35     3711.4 3732.1 2018.7 3926.4 1572.8 878.9 4985.2 5210.3 1050.2 6311.6 13804.9 1860.8 
09:12:36     3718.0 3729.7 2004.9 3921.8 1572.7 878.9 4986.9 5207.8 1048.5 6309.2 13799.1 1861.5 
09:12:37     3720.5 3731.0 2012.2 3926.1 1572.9 877.1 4990.4 5206.7 1051.9 6326.3 13800.8 1862.0 
09:12:38     3720.6 3726.8 2020.2 3929.3 1568.5 874.3 4964.9 5193.9 1052.1 6295.4 13764.8 1848.1 
09:12:39     3717.1 3727.5 2010.9 3908.2 1569.2 882.3 4973.7 5196.6 1047.1 6295.0 13766.4 1856.3 
09:12:40     3707.2 3727.2 2014.0 3912.9 1570.4 883.5 4971.5 5195.6 1051.8 6295.8 13764.9 1857.1 
09:12:41     3718.3 3727.1 2007.7 3928.1 1568.8 880.1 4972.1 5193.8 1051.3 6299.4 13764.1 1857.0 
09:12:42     3714.3 3726.9 1998.5 3924.9 1568.8 873.5 4975.2 5193.8 1055.1 6287.7 13765.3 1852.8 
09:12:43     3717.2 3728.3 2013.9 3925.4 1568.7 879.6 4970.4 5195.3 1045.0 6298.5 13767.6 1857.0 
09:12:44     3707.2 3728.3 2014.0 3906.1 1570.1 882.2 4972.7 5197.0 1054.3 6296.6 13766.9 1859.6 
09:12:45     3714.7 3726.5 2016.4 3905.2 1570.1 874.8 4968.6 5194.9 1048.3 6296.8 13764.3 1857.2 
09:12:46     3727.4 3726.4 2012.8 3913.7 1569.2 864.3 4974.4 5195.8 1045.3 6292.5 13763.7 1852.9 
09:12:47     3719.5 3731.5 2008.0 3925.2 1573.2 867.5 4983.1 5207.5 1044.1 6309.4 13802.0 1856.2 
09:12:48     3715.7 3732.1 2015.6 3923.2 1574.0 872.5 4986.8 5210.3 1053.0 6318.4 13805.3 1864.9 
09:12:49     3709.9 3731.4 2023.3 3928.2 1574.0 876.9 4987.5 5209.4 1047.8 6313.3 13802.5 1856.5 
09:12:50     3714.8 3731.1 2019.0 3923.3 1573.8 879.9 4977.8 5207.5 1051.1 6306.6 13796.0 1856.5 
09:12:51     3714.7 3731.7 2011.2 3914.1 1573.2 876.6 4988.4 5209.8 1050.3 6317.5 13806.1 1862.2 
09:12:52     3719.9 3731.8 2013.1 3932.9 1573.7 880.0 4998.9 5211.7 1058.7 6316.5 13810.9 1863.1 
09:12:53     3721.2 3732.3 2012.9 3924.5 1574.1 882.4 4988.6 5210.6 1055.8 6308.2 13807.9 1859.2 
09:12:54     3721.2 3731.4 2020.7 3925.3 1573.4 876.4 4987.1 5209.6 1050.3 6312.8 13803.7 1854.1 
09:12:55     3712.5 3731.1 2018.1 3931.0 1573.7 873.5 4984.1 5208.9 1045.3 6310.9 13804.7 1853.5 
09:12:56     3714.1 3730.4 2015.4 3926.5 1573.6 871.3 4988.6 5208.8 1044.8 6318.7 13801.0 1855.8 
09:12:57     3726.8 3731.2 2020.5 3926.0 1573.8 879.1 4988.0 5210.8 1055.5 6313.1 13804.9 1863.4 
09:12:58     3718.8 3732.3 2022.0 3921.7 1574.5 873.1 4990.6 5210.6 1053.6 6310.7 13804.3 1855.8 
